chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr9	131720001	131760000	chr9	131080001	131760000	680000	40000	155.87568756754513	99.0%	0.0587301587301587	2.0990191097942112
chr9	115500001	115540000	chr9	114680001	115540000	860000	40000	100.41660483765978	99.0%	0.0703703703703703	2.0886051131642085
chr9	129590001	129640000	chr9	128660001	129640000	980000	50000	120.0639581835555	97.0%	0.091005291005291	2.057425361972963
chr9	85750001	85800000	chr9	84400001	85800000	1400000	50000	64.39434751484949	96.0%	0.056084656084656	1.6957277943509834
chr9	5860001	5910000	chr9	5860001	6470000	610000	50000	158.5292054991587	99.0%	0.0497354497354497	1.6330156558537312
chr9	94200001	94240000	chr9	93620001	94240000	620000	40000	138.15842630851768	99.0%	0.0825396825396825	1.4232617075743417
chr9	90070001	90110000	chr9	89260001	90110000	850000	40000	110.58015610112446	98.0%	0.0783068783068783	1.3169360598120006
chr9	71260001	71310000	chr9	71260001	71990000	730000	50000	111.9334614342727	99.0%	0.0677248677248677	0.9829488959224902
chr9	112320001	112370000	chr9	111740001	112370000	630000	50000	159.1734496246232	99.0%	0.0497354497354497	0.9733200916780697
chr9	3420001	3470000	chr9	3420001	4400000	980000	50000	85.84425480611802	99.0%	0.0777777777777777	0.9346007909874636
chr9	100570001	100610000	chr9	99600001	100610000	1010000	40000	75.31448882819355	97.0%	0.092063492063492	0.7187553359538149
chr9	5570001	5610000	chr9	5010001	5610000	600000	40000	163.5659524393314	99.0%	0.091005291005291	0.7012052255713265
chr9	20920001	20960000	chr9	20010001	20960000	950000	40000	106.21339743260016	99.0%	0.0878306878306878	0.3297398736550953
chr9	126890001	126950000	chr9	126890001	127730000	840000	60000	132.73165308052128	98.0%	0.056084656084656	0.2585538342698948
chr9	32340001	32390000	chr9	32340001	32990000	650000	50000	133.64831177325436	99.0%	0.0962962962962963	0.2514835195793451
chr9	90850001	90890000	chr9	89400001	90890000	1490000	40000	64.73181940694151	99.0%	0.0708994708994708	0.2175860316841032
chr9	72250001	72310000	chr9	72250001	73130000	880000	60000	101.8352766017532	98.0%	0.0809523809523809	0.1811809533165921
chr9	84240001	84310000	chr9	83620001	84310000	690000	70000	132.4898231444752	99.0%	0.0962962962962963	-0.1896555398739272
chr9	112050001	112100000	chr9	111580001	112100000	520000	50000	178.92025687060695	99.0%	0.0973544973544973	-0.4199754565204043
chr9	131540001	131600000	chr9	131540001	132270000	730000	60000	134.29101826196705	99.0%	0.0952380952380952	-0.702049205777673
chr9	70610001	70670000	chr9	70610001	71730000	1120000	60000	75.39470671685906	97.0%	0.0375661375661375	-0.7906945007256818
chr9	39540001	39580000	chr9	37630001	39580000	1950000	40000	59.47049865994507	95.0%	0.0126984126984126	
chr10	79160001	79220000	chr10	78070001	79220000	1150000	60000	92.33793311577394	99.0%	0.0179894179894179	5.2173379153420045
chr10	72310001	72360000	chr10	71850001	72360000	510000	50000	222.15869777961507	99.0%	0.0317460317460317	2.7941798593641365
chr10	21960001	22020000	chr10	21960001	22890000	930000	60000	97.65594373805202	99.0%	0.0285714285714285	2.616854858467219
chr10	31760001	31830000	chr10	30780001	31830000	1050000	70000	111.52841958995532	99.0%	0.0613756613756613	2.268273718620193
chr10	49480001	49530000	chr10	48530001	49530000	1000000	50000	106.21800595911472	99.0%	0.0968253968253968	1.7821381959864298
chr10	34600001	34650000	chr10	33200001	34650000	1450000	50000	73.75935730870816	98.0%	0.0772486772486772	1.3265533467585346
chr10	13060001	13120000	chr10	11950001	13120000	1170000	60000	86.94096014405882	98.0%	0.0761904761904762	1.1948999416096444
chr10	28360001	28410000	chr10	27360001	28410000	1050000	50000	93.3577584449389	98.0%	0.0900423728813559	1.0715484267963604
chr10	15850001	15910000	chr10	15850001	17440000	1590000	60000	67.99873642783743	99.0%	0.0211864406779661	0.9767264986756984
chr10	115100001	115150000	chr10	114450001	115150000	700000	50000	127.8796810371961	99.0%	0.0703703703703703	0.7856225035456706
chr10	6890001	6930000	chr10	6890001	7520000	630000	40000	141.48302019842507	99.0%	0.0708994708994708	0.6921911963669791
chr10	5400001	5470000	chr10	5400001	6330000	930000	70000	98.82462573397392	98.0%	0.0783898305084745	0.6328157745369998
chr10	114270001	114330000	chr10	114270001	114810000	540000	60000	150.31729730376273	99.0%	0.0724867724867724	0.536289120574654
chr10	22960001	23010000	chr10	22110001	23010000	900000	50000	116.8731108498329	99.0%	0.0629937897946372	0.4572698610968246
chr10	4620001	4680000	chr10	2870001	4680000	1810000	60000	70.46634697123761	97.0%	0.0338624338624338	0.4269958424845183
chr10	35070001	35120000	chr10	35070001	35650000	580000	50000	146.5049426633658	99.0%	0.0666666666666666	0.2771216102714099
chr10	17580001	17620000	chr10	17580001	18240000	660000	40000	131.44806960879018	99.0%	0.0873015873015873	0.2716520632323898
chr10	4800001	4860000	chr10	4800001	6050000	1250000	60000	84.66059249468103	96.0%	0.0953389830508474	0.215336543001822
chr10	7380001	7440000	chr10	6660001	7440000	780000	60000	121.4662016950402	98.0%	0.0846560846560846	0.1496643470274513
chr10	91870001	91940000	chr10	90860001	91940000	1080000	70000	100.06988396340836	98.0%	0.0328216079275401	-0.070148103429199
chr10	35220001	35290000	chr10	35220001	36880000	1660000	70000	64.80513616011089	98.0%	0.0699152542372881	-0.1237592171590421
chr10	43450001	43520000	chr10	42860001	43520000	660000	70000	134.1944004079162	98.0%	0.0381154156577885	-0.2479683962057632
chr10	84220001	84270000	chr10	84220001	84810000	590000	50000	133.3741001496793	99.0%	0.0412698412698412	-0.2772073578757186
chr10	76530001	76570000	chr10	75310001	76570000	1260000	40000	68.54416382673725	97.0%	0.0603488476369832	-0.7256752370344061
chr10	115380001	115430000	chr10	113430001	115430000	2000000	50000	49.94140903210602	95.0%	0.0359978925656891	-1.1267716862817108
chr10	112110001	112150000	chr10	110600001	112150000	1550000	40000	51.65699373151335	98.0%	0.0995762711864406	-1.2435283793687222
chr10	61260001	61320000	chr10	61260001	64000000	2740000	60000	35.564639628549166	96.0%	0.0814814814814814	-1.2901479848734705
chr10	18820001	18870000	chr10	17490001	18870000	1380000	50000	67.31678181900375	96.0%	0.0561138014527845	-1.357752243498941
chr10	61710001	61740000	chr10	61130001	61740000	610000	30000	132.66914716864042	99.0%	0.0994708994708994	-1.4168945690618424
chr10	9280001	9320000	chr10	7010001	9320000	2310000	40000	48.06589149506811	95.0%	0.0381355932203389	-1.596303486730223
chr10	115490001	115530000	chr10	114250001	115530000	1280000	40000	68.7149164964466	95.0%	0.09375	-1.6478077814723342
chr10	105390001	105470000	chr10	105010001	105470000	460000	80000	186.994817327459	99.0%	0.0338624338624338	-1.7612480046036778
chr10	73710001	73750000	chr10	72440001	73750000	1310000	40000	84.68642682766718	96.0%	0.0900423728813559	-1.805176039191748
chr10	9020001	9050000	chr10	9020001	10590000	1570000	30000	69.70271974964348	96.0%	0.0899470899470899	-1.9162506720552823
chr10	115140001	115180000	chr10	115140001	117150000	2010000	40000	51.16035656911965	96.0%	0.086864406779661	-1.9205305762919256
chr10	57750001	57790000	chr10	57750001	60060000	2310000	40000	45.4456919828026	95.0%	0.0402116402116402	-2.1546433542764434
chr10	36530001	36590000	chr10	33950001	36590000	2640000	60000	43.78916585576837	95.0%	0.0995762711864406	-2.4946241204596524
chr10	49890001	49950000	chr10	49890001	51060000	1170000	60000	87.68798956616814	97.0%	0.019047619047619	-2.674361475771217
chr10	42480001	42520000	chr10	42480001	44800000	2320000	40000	51.14653148759253	95.0%	0.086864406779661	-2.695287736427117
chr10	9180001	9220000	chr10	7530001	9220000	1690000	40000	72.66486955925771	99.0%	0.0857142857142857	-2.9255858657080367
chr10	19140001	19240000	chr10	17820001	19240000	1420000	100000	78.49304709307292	96.0%	0.0444685454219352	-2.971966993351808
chr10	81670001	81710000	chr10	81670001	83390000	1720000	40000	56.85825148053695	97.0%	0.0518518518518518	-2.975240052044149
chr10	109830001	109870000	chr10	107010001	109870000	2860000	40000	33.85621122303394	95.0%	0.024350955071294	-2.9856080669959173
chr10	46230001	46300000	chr10	45000001	46300000	1300000	70000	99.2434089731728	99.0%	0.03125	-3.305149575699015
chr10	9910001	9950000	chr10	7840001	9950000	2110000	40000	53.50066152536543	95.0%	0.048728813559322	-3.5933314865354147
chr10	56620001	56670000	chr10	56620001	58680000	2060000	50000	63.893162609628405	95.0%	0.037037037037037	-4.191693518807198
chr10	54000001	54060000	chr10	52220001	54060000	1840000	60000	67.15155201435091	96.0%	0.0709745762711864	-4.841848305762102
chr10	55570001	55640000	chr10	55570001	58050000	2480000	70000	72.20712948895752	97.0%	0.0343915343915343	-8.6577951095709
chr10	38350001	38390000	chr10	35010001	38390000	3380000	40000	48.73905083428157	98.0%	0.0788359788359788	-14.66586349296243
chr10	38280001	38320000	chr10	35010001	38320000	3310000	40000	49.81153987419147	95.0%	0.0635593220338983	
chr10	56900001	56980000	chr10	56900001	58790000	1890000	80000	71.60326613982838	95.0%	0.0423728813559322	
chr10	50130001	50180000	chr10	50130001	51480000	1350000	50000	70.64227527951846	96.0%	0.0911016949152542	
chr10	46510001	46560000	chr10	44760001	46560000	1800000	50000	64.99442524304526	97.0%	0.0042372881355932	
chr10	50010001	50080000	chr10	48650001	50080000	1430000	70000	72.43246822377367	97.0%	0.0052910052910052	
chr10	54120001	54160000	chr10	52620001	54160000	1540000	40000	84.35614358642191	97.0%	0.0063492063492063	
chr10	50010001	50070000	chr10	50010001	51280000	1270000	60000	81.36240561550878	98.0%	0.0095238095238095	
chr10	54210001	54280000	chr10	53010001	54280000	1270000	70000	112.46501160444193	98.0%	0.0625	
chr10	65200001	65250000	chr10	65200001	66130000	930000	50000	131.81770263405795	99.0%	0.0137711864406779	
chr11	111190001	111250000	chr11	110430001	111250000	820000	60000	117.33695663976532	99.0%	0.0671957671957672	1.5253885788903303
chr11	59390001	59450000	chr11	59010001	59450000	440000	60000	208.3589028647699	99.0%	0.0635593220338983	1.2799012569547747
chr11	96390001	96440000	chr11	94970001	96440000	1470000	50000	73.04829396356196	99.0%	0.0328042328042328	1.2768435470520052
chr11	83790001	83830000	chr11	82680001	83830000	1150000	40000	81.32591420422737	99.0%	0.0455508474576271	1.1921318549254982
chr11	48080001	48120000	chr11	47320001	48120000	800000	40000	125.06053618291756	99.0%	0.0635593220338983	1.115698161832377
chr11	131030001	131080000	chr11	131030001	131660000	630000	50000	138.79521103530925	99.0%	0.0497881355932203	1.0358763649190696
chr11	60210001	60270000	chr11	59760001	60270000	510000	60000	183.6044976093814	99.0%	0.0550847457627118	0.9112985191441384
chr11	125840001	125890000	chr11	124870001	125890000	1020000	50000	96.86968788497228	99.0%	0.090572033898305	0.8087384487178937
chr11	16580001	16620000	chr11	15770001	16620000	850000	40000	111.57953188458308	99.0%	0.0709745762711864	0.7477556761911064
chr11	63590001	63650000	chr11	63010001	63650000	640000	60000	163.14393893648057	98.0%	0.0709370235853286	0.65264827334173
chr11	130180001	130220000	chr11	130180001	130890000	710000	40000	123.906406825206	99.0%	0.0804232804232804	0.5960802936281839
chr11	4150001	4220000	chr11	4150001	5520000	1370000	70000	81.57195175756806	98.0%	0.0635593220338983	0.5380687573136723
chr11	17490001	17530000	chr11	16920001	17530000	610000	40000	141.32388655033043	99.0%	0.0762711864406779	0.527142478666112
chr11	86790001	86830000	chr11	85970001	86830000	860000	40000	98.6177127440085	97.0%	0.0995762711864406	0.4840332947298154
chr11	32150001	32190000	chr11	31240001	32190000	950000	40000	106.0119639204491	99.0%	0.0867724867724867	0.4126765981268747
chr11	7670001	7730000	chr11	6790001	7730000	940000	60000	112.43737649627876	99.0%	0.0587923728813559	0.380771986229602
chr11	19250001	19320000	chr11	19250001	19910000	660000	70000	147.46844958674757	99.0%	0.0911016949152542	0.2617878836367776
chr11	34330001	34390000	chr11	33790001	34390000	600000	60000	166.3763417297644	99.0%	0.0524364406779661	0.2564384857323214
chr11	111430001	111500000	chr11	110480001	111500000	1020000	70000	90.4116720588689	99.0%	0.0836864406779661	0.1026964339465321
chr11	65510001	65580000	chr11	65020001	65580000	560000	70000	212.271436558076	99.0%	0.0497881355932203	-1.007367369619852
chr11	54350001	54390000	chr11	54350001	56030000	1680000	40000	61.80343889180493	98.0%	0.0735449735449735	-1.862334868784568
chr12	93370001	93440000	chr12	92770001	93440000	670000	70000	168.77144440502474	99.0%	0.0232804232804232	5.937743610809852
chr12	124730001	124770000	chr12	124000001	124770000	770000	40000	156.8569566143733	99.0%	0.0222222222222222	5.380302839513489
chr12	112360001	112420000	chr12	111810001	112420000	610000	60000	189.65273954851276	99.0%	0.019047619047619	4.0332379938545415
chr12	66080001	66120000	chr12	65320001	66120000	800000	40000	120.61851804215551	99.0%	0.0158730158730158	3.930167576787829
chr12	30770001	30840000	chr12	29290001	30840000	1550000	70000	70.86936211568742	99.0%	0.0201058201058201	3.294356603989633
chr12	109040001	109110000	chr12	108480001	109110000	630000	70000	153.920525917965	99.0%	0.0179894179894179	2.753357832656401
chr12	91360001	91400000	chr12	91360001	92440000	1080000	40000	90.94069123932968	99.0%	0.0365079365079365	2.678280319481953
chr12	12310001	12350000	chr12	11500001	12350000	850000	40000	126.29964575926162	99.0%	0.0285714285714285	2.588462410511121
chr12	94070001	94110000	chr12	92720001	94110000	1390000	40000	80.96807492437632	98.0%	0.0571428571428571	2.5417960806999127
chr12	48140001	48190000	chr12	47700001	48190000	490000	50000	196.5407373073036	99.0%	0.0306878306878306	2.1884054565456768
chr12	124000001	124060000	chr12	124000001	124770000	770000	60000	140.66078718039947	99.0%	0.0529100529100529	1.9757863747548088
chr12	3760001	3810000	chr12	3070001	3810000	740000	50000	143.76232559478876	99.0%	0.0306878306878306	1.949261104653248
chr12	69860001	69920000	chr12	69860001	70730000	870000	60000	118.50953244288006	99.0%	0.0232804232804232	1.8167759722910413
chr12	98340001	98410000	chr12	96860001	98410000	1550000	70000	73.42164704940693	98.0%	0.0222222222222222	1.6638170198607454
chr12	96020001	96070000	chr12	96020001	96540000	520000	50000	171.06119778634132	99.0%	0.0259259259259259	1.6259985037378133
chr12	46280001	46350000	chr12	46280001	47630000	1350000	70000	79.29392827789083	97.0%	0.019047619047619	1.6019191444947225
chr12	26090001	26160000	chr12	26090001	27440000	1350000	70000	89.30576246464693	96.0%	0.0539682539682539	1.3064363367337142
chr12	122720001	122780000	chr12	122240001	122780000	540000	60000	200.66207544297265	99.0%	0.0476190476190476	1.2877642450755638
chr12	1070001	1110000	chr12	550001	1110000	560000	40000	172.98640894103514	99.0%	0.0386243386243386	1.2446538301475032
chr12	33990001	34040000	chr12	31010001	34040000	3030000	50000	45.27476960831372	95.0%	0.0052910052910052	1.0582039648299717
chr12	46640001	46690000	chr12	46050001	46690000	640000	50000	146.36380932483036	99.0%	0.046031746031746	1.044008862152369
chr12	66660001	66720000	chr12	66140001	66720000	580000	60000	150.77470598442184	99.0%	0.0851851851851851	1.0312316278999225
chr12	89000001	89060000	chr12	89000001	89960000	960000	60000	100.76238284169592	95.0%	0.0915343915343915	1.024365910142764
chr12	1620001	1680000	chr12	1620001	3490000	1870000	60000	64.0928272500753	95.0%	0.0624338624338624	0.9089995977098588
chr12	38310001	38360000	chr12	38310001	39700000	1390000	50000	90.68075941258556	97.0%	0.0052910052910052	0.8845351147266093
chr12	95090001	95140000	chr12	95090001	95920000	830000	50000	121.52525331327156	98.0%	0.0698412698412698	0.8583671715792011
chr12	7610001	7650000	chr12	6770001	7650000	880000	40000	118.2460908431316	98.0%	0.0587301587301587	0.7997109287905789
chr12	94470001	94540000	chr12	93460001	94540000	1080000	70000	100.78833348997512	99.0%	0.0851851851851852	0.7699308700359684
chr12	53980001	54050000	chr12	53980001	54380000	400000	70000	260.2738174551785	99.0%	0.0328042328042328	0.6974053901026687
chr12	100210001	100250000	chr12	100210001	100750000	540000	40000	153.07388343289583	99.0%	0.064021164021164	0.6470318264717106
chr12	31370001	31410000	chr12	31370001	32350000	980000	40000	99.79724811066892	99.0%	0.082010582010582	0.6401750219476919
chr12	45510001	45560000	chr12	45510001	46020000	510000	50000	162.99506965726397	99.0%	0.0687830687830687	0.6320180544154923
chr12	104180001	104220000	chr12	104180001	104890000	710000	40000	125.00925592872234	99.0%	0.0878306878306878	0.6245763270806581
chr12	8500001	8570000	chr12	8500001	9240000	740000	70000	147.14727367657346	99.0%	0.092063492063492	0.6165098869358827
chr12	9000001	9060000	chr12	8500001	9060000	560000	60000	184.2327460427382	99.0%	0.0687830687830687	0.5651789957950084
chr12	62400001	62460000	chr12	62400001	63100000	700000	60000	132.7853424880673	97.0%	0.0883597883597883	0.5366418282542742
chr12	94530001	94600000	chr12	94530001	95430000	900000	70000	103.03664042188451	98.0%	0.0931216931216931	0.5094731653844526
chr12	25110001	25180000	chr12	23870001	25180000	1310000	70000	83.342027926153	96.0%	0.0592592592592592	0.4495888607983448
chr12	117830001	117900000	chr12	117830001	118400000	570000	70000	133.13640186941956	99.0%	0.0613756613756613	0.4102247791843179
chr12	71700001	71760000	chr12	71380001	71760000	380000	60000	213.58368723491117	99.0%	0.0862433862433862	0.3413317025485301
chr12	23170001	23220000	chr12	23170001	24990000	1820000	50000	61.45365720577409	95.0%	0.0042328042328042	0.336131775190999
chr12	6270001	6300000	chr12	5760001	6300000	540000	30000	180.42487313361448	99.0%	0.0973544973544973	0.32214428357664
chr12	92090001	92140000	chr12	91540001	92140000	600000	50000	146.4518445877801	98.0%	0.0984126984126984	0.2986870113876207
chr12	32660001	32720000	chr12	31660001	32720000	1060000	60000	90.16853908203552	99.0%	0.082010582010582	0.2415948279878815
chr12	118070001	118130000	chr12	118070001	119600000	1530000	60000	61.44474197952601	96.0%	0.0656084656084656	0.2249859122805533
chr12	130880001	130950000	chr12	130880001	131830000	950000	70000	116.0739691421189	99.0%	0.0867724867724867	0.2152231514999748
chr12	129870001	129940000	chr12	128380001	129940000	1560000	70000	67.60078768522514	98.0%	0.0142857142857142	0.1146174759751481
chr12	11460001	11500000	chr12	9970001	11500000	1530000	40000	74.90523905089998	97.0%	0.0984126984126984	0.0980762670723058
chr12	77880001	77940000	chr12	77330001	77940000	610000	60000	155.72457654817956	99.0%	0.0444444444444444	0.0777112927938989
chr12	14820001	14890000	chr12	14820001	15470000	650000	70000	153.48779174290806	98.0%	0.0645502645502645	-0.3401293186710492
chr12	39070001	39120000	chr12	38290001	39120000	830000	50000	127.60462496895362	99.0%	0.0835978835978836	-0.3936614375529954
chr12	80150001	80200000	chr12	79770001	80200000	430000	50000	186.24121199436652	99.0%	0.0952380952380952	-0.5104138597879238
chr12	40850001	40930000	chr12	40000001	40930000	930000	80000	105.33261828854232	97.0%	0.055026455026455	-0.6400198516590982
chr12	79700001	79750000	chr12	79120001	79750000	630000	50000	150.28912868561991	99.0%	0.0814814814814814	-0.7558438902352166
chr12	79390001	79430000	chr12	79390001	80260000	870000	40000	104.17515359598627	99.0%	0.0941798941798941	-0.8697496043911568
chr12	75120001	75150000	chr12	75120001	76290000	1170000	30000	71.39926067036383	97.0%	0.0677248677248677	-0.931454545561972
chr12	90680001	90720000	chr12	90680001	91330000	650000	40000	144.76543189408625	98.0%	0.0952380952380952	-1.5141568895666493
chr12	23180001	23220000	chr12	21180001	23220000	2040000	40000	43.12388963372055	95.0%	0.0862433862433862	-1.9012981693276572
chr12	78540001	78590000	chr12	77290001	78590000	1300000	50000	80.22955404865489	96.0%	0.0888888888888888	-1.917187432045321
chr12	84540001	84620000	chr12	84540001	85920000	1380000	80000	87.58421855669438	95.0%	0.0619047619047619	-2.0144259829726496
chr12	21040001	21070000	chr12	21040001	22310000	1270000	30000	76.59315268833892	96.0%	0.0677248677248677	-2.200430084107809
chr12	86210001	86280000	chr12	85140001	86280000	1140000	70000	113.0397041362626	97.0%	0.0962962962962963	-2.3312084671926208
chr12	38100001	38150000	chr12	38100001	39920000	1820000	50000	73.11551554446574	96.0%	0.0042328042328042	-2.4802634486437167
chr12	21150001	21190000	chr12	21150001	22470000	1320000	40000	72.28234074523196	98.0%	0.0148148148148148	-2.7805438458060747
chr12	58230001	58300000	chr12	58230001	59170000	940000	70000	101.9840963730816	99.0%	0.0878306878306878	-2.8155132400306293
chr12	40910001	40950000	chr12	40910001	42690000	1780000	40000	49.00020207243813	96.0%	0.0269841269841269	-2.910908225270527
chr12	81430001	81510000	chr12	81430001	82330000	900000	80000	131.22966603011102	98.0%	0.0835978835978836	-3.03377514031474
chr12	78820001	78900000	chr12	77540001	78900000	1360000	80000	79.80144893726131	96.0%	0.0317460317460317	-3.597026377186788
chr12	78990001	79030000	chr12	77330001	79030000	1700000	40000	63.40089473078601	95.0%	0.0269841269841269	-3.629404294032524
chr12	78660001	78730000	chr12	78120001	78730000	610000	70000	183.30634464829416	99.0%	0.0137566137566137	-3.7127433436288704
chr12	78540001	78570000	chr12	78540001	80580000	2040000	30000	54.29461814756822	95.0%	0.055026455026455	-3.734158196681492
chr12	20900001	20940000	chr12	18720001	20940000	2220000	40000	51.17433345190664	96.0%	0.0317460317460317	-3.7957472358604063
chr12	21150001	21240000	chr12	19010001	21240000	2230000	90000	53.33886546781602	95.0%	0.0433862433862433	-4.011441144403186
chr12	17480001	17540000	chr12	17480001	19240000	1760000	60000	75.08643173999316	95.0%	0.0984126984126984	-4.024629128180171
chr12	18320001	18360000	chr12	18320001	19320000	1000000	40000	118.74742932912264	99.0%	0.0883597883597883	-4.653756260995625
chr12	81620001	81680000	chr12	81620001	83700000	2080000	60000	59.20647287662638	96.0%	0.0349206349206349	-4.91932123122136
chr12	40980001	41020000	chr12	40980001	42970000	1990000	40000	52.25808449490988	95.0%	0.0275132275132275	-5.397669797271236
chr12	90570001	90610000	chr12	87970001	90610000	2640000	40000	45.82779824557621	95.0%	0.0063492063492063	-5.539357882789084
chr12	83810001	83850000	chr12	81970001	83850000	1880000	40000	69.988117363673	96.0%	0.0074074074074074	-6.570256845493524
chr12	17470001	17540000	chr12	15050001	17540000	2490000	70000	51.70104981114695	95.0%	0.0380952380952381	-6.657443109254128
chr12	17930001	18010000	chr12	17930001	20660000	2730000	80000	43.00411203172472	95.0%	0.0296296296296296	-6.704403568082099
chr12	17960001	18000000	chr12	15350001	18000000	2650000	40000	48.926784358146335	95.0%	0.0158730158730158	-7.900409759862412
chr12	84560001	84620000	chr12	82350001	84620000	2270000	60000	61.896350116853945	98.0%	0.0126984126984126	-9.985391602640384
chr12	84310001	84360000	chr12	84310001	86740000	2430000	50000	60.89777879829925	95.0%	0.091005291005291	
chr12	20690001	20730000	chr12	18670001	20730000	2060000	40000	53.561914020787846	97.0%	0.0206349206349206	
chr13	35130001	35190000	chr13	33040001	35190000	2150000	60000	39.2536300359614	98.0%	0.0349946977730646	7.563218227728369
chr13	102860001	102930000	chr13	102860001	104800000	1940000	70000	44.05051207682497	99.0%	0.0270121810948958	4.041902655533444
chr13	21450001	21510000	chr13	20920001	21510000	590000	60000	126.4737267883014	99.0%	0.0402969247083775	3.157035069770876
chr13	49940001	49990000	chr13	49940001	50910000	970000	50000	79.30828364958026	99.0%	0.0381760339342523	3.107401802386014
chr13	27350001	27410000	chr13	27350001	28000000	650000	60000	109.785230765497	99.0%	0.0466595970307529	2.62581108328465
chr13	103170001	103230000	chr13	103170001	104830000	1660000	60000	46.22598912009013	98.0%	0.0927889713679745	2.1858524041902405
chr13	20170001	20220000	chr13	20170001	21240000	1070000	50000	78.43214511132577	97.0%	0.0858960763520678	2.107712810966238
chr13	30110001	30150000	chr13	30110001	30820000	710000	40000	103.59197527301694	99.0%	0.0721102863202545	2.1006687098267167
chr13	20480001	20520000	chr13	20480001	21200000	720000	40000	105.5308879616902	98.0%	0.0917285259809119	2.0419507206607186
chr13	33520001	33560000	chr13	32310001	33560000	1250000	40000	57.360257345153855	97.0%	0.0636267232237539	1.6357800434285643
chr13	110200001	110250000	chr13	110200001	110850000	650000	50000	100.87869665785492	99.0%	0.0529100529100529	1.6280872797148334
chr13	77430001	77500000	chr13	77010001	77500000	490000	70000	157.5200633136598	99.0%	0.0911983032873807	1.5467860495355108
chr13	100480001	100540000	chr13	99740001	100540000	800000	60000	89.73453947225522	99.0%	0.0911017971463358	1.386824256689453
chr13	77690001	77750000	chr13	76990001	77750000	760000	60000	95.2751823999156	98.0%	0.0646871686108165	1.3426800381203936
chr13	72800001	72850000	chr13	72800001	73610000	810000	50000	79.02853118201912	99.0%	0.0795334040296924	0.951941750500372
chr13	40670001	40730000	chr13	39070001	40730000	1660000	60000	53.40302746498963	96.0%	0.0788359788359788	0.0427429224075738
chr13	42090001	42130000	chr13	41350001	42130000	780000	40000	112.96059396656013	99.0%	0.0869565217391304	0.0269200491672614
chr13	111770001	111800000	chr13	111770001	113580000	1810000	30000	73.9484956454519	96.0%	0.0307529162248144	-4.478091416406149
chr13	17650001	17890000	chr13	17650001	19660000	2010000	240000	59.13518988816531	95.0%	0.0455026455026455	
chr14	89880001	89930000	chr14	89000001	89930000	930000	50000	109.96712183250716	99.0%	0.0455508474576271	4.24213345900657
chr14	64270001	64330000	chr14	63380001	64330000	950000	60000	116.43025931646255	99.0%	0.0264550264550264	3.970434593815448
chr14	32560001	32600000	chr14	32560001	34330000	1770000	40000	56.47563098019358	99.0%	0.0550847457627118	3.946103455486656
chr14	28730001	28780000	chr14	28730001	30530000	1800000	50000	59.52234796142194	98.0%	0.0820554210384718	3.373705276483112
chr14	35390001	35440000	chr14	34610001	35440000	830000	50000	126.0710069796269	99.0%	0.0286016949152542	3.04790554647171
chr14	50500001	50540000	chr14	49770001	50540000	770000	40000	128.0065867830376	98.0%	0.0423728813559322	2.5964035524506515
chr14	54300001	54360000	chr14	53420001	54360000	940000	60000	96.46958956816422	99.0%	0.0708994708994708	2.261331791361885
chr14	89750001	89790000	chr14	89210001	89790000	580000	40000	143.54706311008866	99.0%	0.0645502645502645	1.9189924363953672
chr14	102280001	102330000	chr14	101690001	102330000	640000	50000	150.11594446807842	99.0%	0.0762330732669715	1.7530085016538215
chr14	60610001	60660000	chr14	60610001	61560000	950000	50000	102.42248484786526	98.0%	0.0835978835978836	1.6549027229994862
chr14	31490001	31530000	chr14	31490001	32540000	1050000	40000	90.70935534067011	99.0%	0.0656779661016949	1.640823154300509
chr14	52280001	52320000	chr14	52280001	53010000	730000	40000	116.1866538533472	98.0%	0.0857142857142857	1.3508910408614498
chr14	60150001	60190000	chr14	59520001	60190000	670000	40000	119.05864072355487	98.0%	0.048728813559322	1.1868743016548535
chr14	22370001	22410000	chr14	22370001	22890000	520000	40000	186.4746025492491	99.0%	0.0503177966101694	1.1169514521609365
chr14	75270001	75310000	chr14	74850001	75310000	460000	40000	217.64544701984855	99.0%	0.0741525423728813	1.1045863779224645
chr14	96400001	96460000	chr14	95770001	96460000	690000	60000	119.46048346158511	99.0%	0.0709745762711864	0.9278629611885498
chr14	55200001	55250000	chr14	55200001	56540000	1340000	50000	70.6596229826344	97.0%	0.0825396825396825	0.9157951341480898
chr14	67910001	67950000	chr14	67910001	69100000	1190000	40000	99.28107884461016	99.0%	0.0814814814814814	0.783470260986552
chr14	35660001	35700000	chr14	35110001	35700000	590000	40000	147.41897045442323	99.0%	0.0911016949152542	0.6912753852943642
chr14	20530001	20600000	chr14	19860001	20600000	740000	70000	123.17063677269924	99.0%	0.0979872881355932	-1.4863137932668056
chr14	106120001	106180000	chr14	105570001	106180000	610000	60000	190.5815227563265	99.0%	0.0137711864406779	-3.0945238730796407
chr15	59490001	59530000	chr15	58720001	59530000	810000	40000	139.4172277498945	99.0%	0.0148148148148148	4.350264550683935
chr15	90860001	90930000	chr15	90290001	90930000	640000	70000	184.4554530667478	99.0%	0.037037037037037	3.997345183420951
chr15	67780001	67850000	chr15	66900001	67850000	950000	70000	117.16284914989576	99.0%	0.0317460317460317	2.9925526038764256
